po___so_#,asn_dn_#,country,managed_by,fulfill_via,vendor_inco_term,shipment_mode,po_sent_to_vendor_date,product_group,sub_classification,dosage,dosage_form,unit_of_measure_per_pack,line_item_quantity,line_item_value,pack_price,unit_price,manufacturing_site,first_line_designation,weight_kilograms,freight_cost_usd,line_item_insurance_usd,days_to_process,cost_per_pack,freight_ratio,cost_per_kg
5263,5557,15,2,1,4,3,896,2,1,13,10,60,529.0,1052.71,1.99,0.03,39,0,1047.0,3549.77,1.3,,1.986245283018868,3.3688301335282,1.0044942748091603
5262,5559,15,2,1,4,0,896,2,1,10,11,60,487.0,3540.49,7.27,0.12,11,0,1047.0,3549.77,4.38,,7.255102459016393,1.0023379989778314,3.3783301526717557
5172,5564,39,2,1,4,3,896,2,5,27,11,60,2125.0,4802.5,2.26,0.04,65,0,1047.0,3549.77,5.94,,2.258936970837253,0.7389965650046841,4.582538167938932
5276,5578,15,2,1,4,0,896,2,1,19,10,60,3485.0,7876.1,2.26,0.04,39,1,214.0,3066.05,9.74,,2.2593516924842225,0.389235886303335,36.63302325581395
5063,5581,42,2,1,4,3,896,2,1,9,11,60,73271.0,628665.18,8.58,0.14,39,0,1047.0,3549.77,881.39,,8.579882902063545,0.005646510203555088,599.8713549618321
5075,5569,9,2,1,4,3,896,2,1,9,11,60,50000.0,429000.0,8.58,0.14,84,0,1047.0,3549.77,601.46,,8.57982840343193,0.008274502856636699,409.35114503816794
5261,5588,15,2,1,4,0,896,2,5,2,7,240,397.0,833.7,2.1,0.01,11,0,1047.0,3549.77,1.03,,2.0947236180904523,4.25274949083503,0.7955152671755725
5237,5594,37,2,1,4,3,896,2,1,17,11,30,31512.0,191277.84,6.07,0.2,65,1,2635.0,3300.95,236.61,,6.069807381080824,0.017257266930309698,72.5636722306525
5294,5595,39,2,1,4,3,896,2,5,2,8,240,36229.0,70646.55,1.95,0.01,11,1,13310.0,12203.29,87.39,,1.9499461772012145,0.17273479405867578,5.307381113364887
5044,5600,37,2,1,4,3,896,2,1,33,10,30,1980.0,7999.2,4.04,0.13,65,1,126.0,1382.0,11.21,,4.037960625946492,0.17274568135796606,62.98582677165354
5278,5605,10,2,1,4,0,896,2,1,32,11,30,8250.0,38775.0,4.7,0.16,39,0,1047.0,3549.77,47.96,,4.699430372076112,0.09154554363523829,36.99904580152672
5273,5606,6,2,1,4,0,896,2,1,19,10,60,450.0,1017.0,2.26,0.04,39,0,1047.0,3549.77,1.26,,2.254988913525499,3.4870039292730843,0.9704198473282443
5178,5610,39,2,1,4,3,896,2,1,49,10,30,24912.0,82956.96,3.33,0.11,84,0,1047.0,3549.77,102.62,,3.3298663348452617,0.04278998663901571,79.15740458015267
5178,5610,39,2,1,4,3,896,2,1,9,11,60,68736.0,589754.88,8.58,0.14,39,0,1047.0,3549.77,729.53,,8.57987517639699,0.006019049780393881,562.7432061068703
5269,5613,34,2,1,4,0,896,2,1,47,11,30,1278.0,13444.56,10.52,0.35,39,0,1047.0,3549.77,16.63,,10.511774824081312,0.2640105730070001,12.828778625954198
5176,5615,39,2,1,4,3,896,2,1,32,11,30,26940.0,126618.0,4.7,0.16,12,1,2517.0,11803.13,156.63,,4.699825544708808,0.09321768454971212,50.28514694201748
5155,5621,26,2,1,4,3,896,2,5,2,7,240,13150.0,27615.0,2.1,0.01,11,0,1047.0,3549.77,34.16,,2.099840316325755,0.12854033893395134,26.35019083969466
5173,5625,39,2,1,4,3,896,2,5,25,2,60,5861.0,24323.15,4.15,0.07,65,1,345.0,3426.68,30.09,,4.149292050494712,0.140875631830917,70.29812138728325
5025,5626,28,2,1,4,1,896,2,1,46,11,30,59615.0,772610.4,12.96,0.43,23,1,7722.0,14547.55,1083.2,,12.959782608695653,0.01882906465009447,100.04019163537485
5163,5629,28,2,1,4,1,896,2,5,27,11,60,9627.0,21757.02,2.26,0.04,11,1,486.0,14547.55,26.91,,2.2597652679684255,0.6686063345837534,44.67560574948666
5289,5644,30,2,1,4,0,896,2,5,2,7,240,3000.0,6300.0,2.1,0.01,11,1,1151.0,7086.88,7.79,,2.0993002332555815,1.1247230598317728,5.46875
5376,5651,28,2,1,4,1,896,2,1,9,11,60,31132.0,267112.56,8.58,0.14,39,1,5041.0,20666.08,330.42,,8.579724408184243,0.07736814259822677,52.97750099166997
5303,5661,26,2,1,4,3,896,2,1,33,10,60,10000.0,129600.0,12.96,0.22,65,1,1033.0,7951.22,160.32,,12.95870412958704,0.06135153278138286,125.3384912959381
5101,5665,41,2,1,4,3,896,2,1,10,11,60,92492.0,647444.0,7.0,0.12,39,0,1047.0,3549.77,907.72,,6.999924318597083,0.005482735985296049,617.7900763358779
5144,5662,26,2,1,4,3,896,2,1,9,11,60,50000.0,429000.0,8.58,0.14,39,0,1047.0,0.0,530.67,,8.57982840343193,0.0,409.35114503816794
5168,5673,28,2,1,4,1,896,2,1,49,10,30,1428.0,4755.24,3.33,0.11,12,0,1047.0,3549.77,5.88,,3.3276696990902725,0.7463395455233546,4.537442748091602
5168,5673,28,2,1,4,1,896,2,1,49,10,30,60000.0,199800.0,3.33,0.11,40,0,1047.0,3549.77,247.15,,3.3299445009249844,0.017766527695056582,190.64885496183206
5157,5679,41,2,1,4,3,896,2,1,46,11,30,53787.0,697079.52,12.96,0.43,23,1,6342.0,42040.3,862.29,,12.959759054064104,0.06030910173762997,109.89744915655054
5102,5685,41,2,1,4,3,896,2,1,10,11,60,107832.0,754824.0,7.0,0.12,23,1,8744.0,12651.44,1058.26,,6.9999350848070625,0.016760759116351474,86.31492281303602
5232,5702,42,2,1,4,3,896,2,1,19,10,60,10227.0,23113.02,2.26,0.04,39,0,1047.0,3549.77,28.59,,2.2597790379350804,0.15357648734404486,22.054408396946567
5232,5702,42,2,1,4,3,896,2,1,19,10,60,98203.0,221938.78,2.26,0.04,23,0,1047.0,3549.77,274.54,,2.259976986680787,0.015994293587206405,211.77364503816793
5228,5703,42,2,1,4,3,896,2,5,25,2,60,49000.0,203350.0,4.15,0.07,65,1,3573.0,11133.66,251.54,,4.14991530785086,0.054750947868463885,56.897034135422494
5332,5721,37,2,1,4,3,896,2,5,45,11,60,578.0,2312.0,4.0,0.07,65,1,24.0,1506.5,2.86,,3.993091537132988,0.6513186338089062,92.48
5346,5724,41,2,1,4,3,896,2,1,33,10,60,5410.0,70113.6,12.96,0.22,11,0,1047.0,3549.77,86.73,,12.957604878950287,0.050628114543903834,66.90229007633589
5275,5725,34,2,1,4,3,896,2,1,10,11,60,240.0,1744.8,7.27,0.12,39,0,1047.0,3549.77,2.16,,7.239834024896266,2.033319967923015,1.664885496183206
5465,5731,37,2,1,4,0,896,2,1,9,11,60,60000.0,495600.0,8.26,0.14,23,1,7857.0,40857.69,613.06,,8.259862335627739,0.08244069321894024,63.06948332909137
5447,5732,39,2,1,4,0,896,2,1,9,11,60,100000.0,858000.0,8.58,0.14,23,0,1047.0,3549.77,1061.35,,8.579914200857992,0.004137256250284091,818.7022900763359
5336,5733,8,2,1,4,0,896,2,1,33,10,60,379.0,4911.84,12.96,0.22,65,0,1047.0,3549.77,6.08,,12.925894736842105,0.7225494825803405,4.686870229007634
5336,5733,8,2,1,4,0,896,2,1,13,10,60,373.0,742.27,1.99,0.03,39,0,1047.0,3549.77,0.92,,1.9846791443850267,4.77588225005718,0.7082729007633588
5374,5704,6,2,1,4,0,896,2,5,2,7,240,927.0,1714.95,1.85,0.01,11,1,891.0,4674.58,2.12,,1.8480064655172415,2.724193595384481,1.9225896860986547
5374,5704,6,2,1,4,0,896,2,5,2,7,240,1480.0,3108.0,2.1,0.01,11,0,1047.0,3549.77,3.84,,2.0985820391627277,1.1417722740431007,2.9656488549618323
5339,5734,8,2,1,4,0,896,2,5,27,11,60,1413.0,3193.38,2.26,0.04,11,0,1047.0,3549.77,3.95,,2.2584016973125887,1.1112547661831091,3.047118320610687
5339,5734,8,2,1,4,0,896,2,5,25,2,60,5076.0,21065.4,4.15,0.07,65,0,1047.0,3549.77,26.06,,4.1491825881426045,0.16850387346675272,20.100572519083972
5339,5734,8,2,1,4,0,896,2,5,45,11,60,40.0,160.0,4.0,0.07,65,0,1047.0,3549.77,0.2,,3.902439024390244,22.04826086956522,0.15267175572519084
5399,5736,39,2,1,4,0,896,2,1,9,11,60,50000.0,413000.0,8.26,0.14,65,1,6481.0,36226.26,510.88,,8.259834803303933,0.08771470286996884,63.71490280777538
5397,5737,39,2,1,4,0,896,2,1,9,11,60,59680.0,512054.4,8.58,0.14,39,1,9886.0,58707.0,633.41,,8.579856235652889,0.11464970391875566,51.790674623242644
5149,5742,26,2,1,4,3,896,2,1,5,11,60,13100.0,61570.0,4.7,0.08,84,0,1047.0,3549.77,76.16,,4.699641248759637,0.0576532783290835,58.75
5368,5745,6,2,1,4,0,896,2,1,17,11,30,2562.0,15551.34,6.07,0.2,11,1,240.0,1634.38,19.24,,6.067631681623098,0.10508900911374108,64.52838174273859
5238,5769,37,2,1,4,3,896,2,5,2,8,240,14146.0,27584.7,1.95,0.01,11,1,5475.0,17114.5,34.12,,1.9498621615890295,0.6204120250709607,5.037381300219138
5321,5785,28,2,1,4,1,896,2,1,9,11,60,80000.0,686400.0,8.58,0.14,84,0,1047.0,3549.77,849.08,,8.579892751340608,0.005171568805989501,654.9618320610687
5345,5788,41,2,1,4,3,896,2,1,33,10,60,62000.0,710520.0,11.46,0.19,65,1,6795.0,14316.94,878.91,,11.459815164271545,0.020149918158646966,104.54973513831666
5214,5789,9,2,1,4,3,896,2,1,10,11,60,19920.0,144818.4,7.27,0.12,23,0,1047.0,3549.77,179.14,,7.269635058481,0.024511702161450745,138.1854961832061
5343,5791,15,2,1,4,0,896,2,5,2,7,240,160.0,336.0,2.1,0.01,11,0,1047.0,3549.77,0.42,,2.0869565217391304,10.533442136498516,0.32061068702290074
5496,5812,10,2,1,4,0,896,2,1,49,10,30,41083.0,136806.39,3.33,0.11,11,0,1047.0,3549.77,169.23,,3.3299189465485353,0.025947209430718616,130.54044847328245
5463,5814,41,2,1,4,3,896,2,1,19,10,60,35496.0,80220.96,2.26,0.04,23,0,1047.0,0.0,99.23,,2.2599363326478294,0.0,76.54671755725191
5356,5819,41,2,1,4,3,896,2,1,19,10,60,80000.0,180800.0,2.26,0.04,64,1,6502.0,13300.01,223.65,,2.2599717503531207,0.07356159534515849,27.802552667999386
5323,5825,28,2,1,4,1,896,2,1,9,11,60,123700.0,1061346.0,8.58,0.14,23,1,18882.0,20225.07,1312.89,,8.579930639202594,0.019056039165324817,56.20642906317852
5215,5827,9,2,1,4,3,896,2,5,2,7,240,2000.0,4200.0,2.1,0.01,11,0,1047.0,3549.77,5.2,,2.098950524737631,0.8449821471078315,4.00763358778626
5349,5836,41,2,1,4,3,896,2,5,25,2,60,20000.0,77800.0,3.89,0.06,65,1,117.0,5900.0,96.24,,3.8898055097245137,0.07583450084189149,659.3220338983051
5489,5839,6,2,1,4,0,896,2,1,47,11,30,6120.0,68238.0,11.15,0.37,39,1,820.0,4581.26,84.41,,11.148178402221859,0.06713550901976875,83.115712545676
5412,5841,39,2,1,4,3,896,2,1,33,10,60,990.0,11345.4,11.46,0.19,11,1,597.0,2279.5,14.03,,11.448435923309788,0.20090072622153282,18.972240802675586
5563,5848,37,2,1,4,3,896,2,1,19,10,60,72518.0,163890.68,2.26,0.04,84,0,1047.0,3549.77,202.73,,2.2599688357533885,0.021659244691371767,156.38423664122138
5470,5852,37,2,1,4,3,896,2,5,25,2,60,50000.0,194500.0,3.89,0.06,65,1,2791.0,10167.54,240.6,,3.8899222015559687,0.052275001156806396,69.66332378223495
5508,5859,9,2,1,4,3,896,2,1,13,10,60,4800.0,10704.0,2.23,0.04,84,1,216.0,4017.7,13.24,,2.2295355134347012,0.3753106025221859,49.327188940092164
5490,5853,15,2,1,4,0,896,2,5,2,7,240,81.0,117.45,1.45,0.01,11,1,32.0,728.3,0.15,,1.4323170731707318,6.148585901224145,3.559090909090909
5453,5879,26,2,1,4,3,896,2,1,33,10,60,33650.0,187767.0,5.58,0.09,11,1,6904.0,5816.46,232.27,,5.579834180262102,0.030976843764645733,27.192903692976103
5636,5888,9,2,1,4,3,896,2,5,19,3,30,1200.0,15.876800000000001,0.39,0.01,11,1,80.0,1532.73,0.02,,0.3899861945163401,61.38862177292052,0.01914715055030734
5440,5887,37,2,1,4,3,896,2,1,47,11,30,5531.0,61670.65,11.15,0.37,39,0,1047.0,3549.77,76.29,,11.147984454085321,0.05755918643331255,58.84604007633588
5364,5889,42,2,1,4,3,896,2,5,25,2,60,88500.0,344265.0,3.89,0.06,23,0,1047.0,3549.77,425.86,,3.889956045694399,0.010311125699313903,328.49713740458014
5514,5898,9,2,1,4,0,896,2,1,32,11,30,9744.0,45796.8,4.7,0.16,24,1,989.0,12924.8,56.65,,4.699517701385326,0.28221442951408143,46.259393939393945
5483,5837,6,2,1,4,0,896,2,1,19,10,60,687.0,1552.62,2.26,0.04,84,0,1047.0,3549.77,1.92,,2.2567151162790697,2.2848379912719974,1.4815076335877861
5455,5906,26,2,1,4,3,896,2,1,10,11,60,34552.0,232534.96,6.73,0.11,23,0,1047.0,3549.77,287.65,,6.729805226753104,0.015265466898109007,221.88450381679388
5619,5916,34,2,1,4,0,896,2,5,19,10,90,66.0,613.8,9.3,0.1,84,0,1047.0,3549.77,0.63,,9.161194029850746,5.773861418347431,0.5856870229007634
5430,5917,28,2,1,4,1,896,2,1,47,11,30,186888.78000000052,1592934.8768000011,11.15,0.37,65,0,1047.0,3549.77,2419.03,,11.14995539768068,0.0012735309505472394,899.7997900763415
5419,5932,9,2,1,4,3,896,2,1,47,11,30,50510.0,549043.7,10.87,0.36,39,1,6766.0,18278.07,679.17,,10.869784799350635,0.0332906774257178,81.13546623319047
5460,5943,26,2,1,4,3,896,2,1,47,11,30,103129.0,1121012.23,10.87,0.36,12,0,1047.0,3549.77,1386.69,,10.869894599049744,0.0031665727977180074,899.7997900763415
5591,5944,39,2,1,4,0,896,2,1,19,10,60,23819.0,53830.94,2.26,0.04,84,1,1447.0,8854.24,55.34,,2.259905121746432,0.1644793035510145,37.1760635359116
5607,5975,26,2,1,4,3,896,2,1,32,11,30,1638.0,7698.6,4.7,0.16,24,0,1047.0,3549.77,7.91,,4.697132397803539,0.4610330406774378,7.345992366412214
5078,5983,9,2,1,4,3,896,2,1,49,10,30,72300.0,240759.0,3.33,0.11,84,1,4392.0,18607.76,337.54,,3.329953942545746,0.07728758930054826,54.805144548144774
5367,5986,42,2,1,4,3,896,2,5,25,2,60,186888.78000000052,1087500.0,3.75,0.06,65,1,16192.0,18090.64,1345.24,,3.749987069010107,0.016635055967764628,67.15864879886371
5746,5990,12,2,1,4,3,896,2,1,49,10,30,24996.0,83236.68,3.33,0.11,84,0,1047.0,3549.77,85.57,,3.329866784014081,0.0426461910038819,79.42431297709923
5746,5990,12,2,1,4,3,896,2,1,47,11,30,47158.0,512607.46,10.87,0.36,65,0,1047.0,3549.77,526.96,,10.869769503170128,0.006924914973116128,489.1292557251909
5536,5993,30,2,1,4,3,896,2,1,32,11,30,36406.0,171108.2,4.7,0.16,39,0,1047.0,3549.77,211.66,,4.699870903947043,0.020745640795468624,163.27118320610688
5609,5995,26,2,1,4,3,896,2,1,9,11,60,95.0,784.7,8.26,0.14,65,0,1047.0,3549.77,0.81,,8.173958333333333,4.517971235840651,0.7487595419847328
5745,6004,12,2,1,4,0,896,2,1,32,11,30,34224.0,160852.8,4.7,0.16,39,0,1047.0,3549.77,165.36,,4.6998626734842945,0.022068300531289907,153.4854961832061
5421,6009,9,2,1,4,3,896,2,1,32,11,30,6377.0,29971.9,4.7,0.16,39,1,833.0,4730.18,37.08,,4.699263091878332,0.1578152264212005,35.937529976019185
5522,6012,9,2,1,4,0,896,2,1,13,10,60,1481.0,3184.15,2.15,0.04,11,1,141.0,1400.0,3.94,,2.1485492577597842,0.43953973910176913,22.423591549295775
5711,6032,26,2,1,4,3,896,2,1,32,11,30,3456.0,16243.2,4.7,0.16,39,1,358.0,3590.0,16.7,,4.6986404396875905,0.2210019576217973,45.24568245125349
5641,6034,41,2,1,4,3,896,2,1,18,10,120,3599.0,73707.52,20.48,0.17,65,0,1047.0,3549.77,75.77,,20.474311111111113,0.04815956147267642,70.33160305343512
5720,6035,15,2,1,4,0,896,2,5,2,7,240,144.0,205.92,1.43,0.01,11,0,1047.0,3549.77,0.21,,1.4201379310344826,17.155277401894452,0.1964885496183206
5700,6038,37,2,1,4,3,896,2,1,46,11,30,76134.0,905233.26,11.89,0.4,40,1,9400.0,43758.8,930.58,,11.889843830038748,0.04833975240839869,96.29116689713861
5424,6041,9,2,1,4,3,896,2,1,18,10,120,964.0,19318.56,20.04,0.17,65,1,6705.0,27664.61,23.9,,20.019233160621763,1.4319482431276902,2.880787354607814
5622,6042,9,2,1,4,3,896,2,1,33,10,60,10620.0,119262.6,11.23,0.19,11,0,1047.0,3549.77,122.6,,11.228942660766407,0.029764068835755417,113.80019083969466
5629,6043,9,2,1,4,3,896,2,1,47,11,30,30000.0,323400.0,10.78,0.36,39,0,1047.0,3549.77,332.46,,10.779640678644045,0.01097637298585966,308.587786259542
5769,6056,37,2,1,4,3,896,2,1,17,11,30,1542.0,8851.08,5.74,0.19,11,1,9400.0,2317.16,10.95,,5.736279974076474,0.2617644666564242,0.9415040953090097
5640,6058,41,2,1,4,3,896,2,1,32,11,30,123856.0,574691.84,4.64,0.15,39,0,1047.0,3549.77,590.78,,4.639962537442373,0.006176812643080781,548.3700763358778
5611,6062,26,2,1,4,3,896,2,1,9,11,60,100000.0,811000.0,8.11,0.14,39,1,25518.63000000001,30202.86,833.71,,8.109918900810992,0.03724145839524242,16.85720224485554
5611,6062,26,2,1,4,3,896,2,1,9,11,60,100000.0,811000.0,8.11,0.14,11,0,1047.0,3549.77,833.71,,8.109918900810992,0.0043770229629803165,773.8549618320611
5527,6063,9,2,1,4,0,896,2,1,9,11,60,24765.0,200844.15,8.11,0.14,84,1,2666.0,11186.09,248.44,,8.109672534926915,0.055695096446192506,75.30714285714285
5628,6066,9,2,1,4,3,896,2,5,45,2,60,11000.0,61930.0,5.63,0.09,25,0,1047.0,3549.77,63.66,,5.629488228342878,0.05731814438649465,59.093511450381676
5724,6067,41,2,1,4,0,896,2,5,2,8,100,2000.0,2600.0,1.3,0.01,11,0,1047.0,3549.77,2.67,,1.2993503248375813,1.3647712418300653,2.480916030534351
5587,6072,39,2,1,4,3,896,2,1,10,11,60,114630.0,771459.9,6.73,0.11,39,1,10166.0,4909.97,793.06,,6.7299412898779565,0.0063645092058456885,75.8788138093833
5698,6075,37,2,1,4,3,896,2,1,46,11,30,50000.0,594500.0,11.89,0.4,23,1,5446.0,27804.65,611.15,,11.889762204755906,0.04676972788944005,109.14264732880484
5635,6083,9,2,1,4,3,896,2,1,13,10,60,1821.0,3168.54,1.74,0.03,64,0,1047.0,3549.77,3.26,,1.7390450054884743,1.1199637802330937,3.023416030534351
5442,6084,37,2,1,4,3,896,2,1,47,11,30,151208.0,1590708.16,10.52,0.35,39,1,20501.0,13765.17,1967.71,,10.519930427421647,0.008653480061685193,77.58795044385913
5615,6091,26,2,1,4,3,896,2,1,18,10,120,12800.0,241920.0,18.9,0.16,7,1,2844.0,4853.84,248.69,,18.898523552847433,0.02006373981589031,85.03339191564147
5084,6101,9,2,1,4,3,896,2,1,49,10,30,25000.0,83250.0,3.33,0.11,84,0,1047.0,3549.77,116.72,,3.3298668053277867,0.04263936769528294,79.43702290076335
5667,6113,28,2,1,4,1,896,2,5,25,2,60,85800.0,321750.0,3.75,0.06,65,1,5605.0,45180.63,330.76,,3.749956294215685,0.14042110203231692,57.39386371744559
5630,6118,9,2,1,4,3,896,2,1,9,11,60,24765.0,200844.15,8.11,0.14,84,1,2751.0,11438.93,206.47,,8.109672534926915,0.056953976732821286,72.98115915697674
5585,6120,39,2,1,4,3,896,2,1,9,11,60,186888.78000000052,1592934.8768000011,8.26,0.14,39,1,25518.63000000001,19248.7,1808.08,,8.259961208819593,0.010944000322395068,62.918896758961154
5789,6121,15,2,1,4,0,896,2,1,13,10,60,574.0,998.76,1.74,0.03,11,0,1047.0,3549.77,1.03,,1.7369739130434783,3.550622149315836,0.9530152671755725
5712,6124,26,2,1,4,3,896,2,1,47,11,30,165917.0,1592934.8768000011,10.78,0.36,39,1,25518.63000000001,31113.19,1838.67,,10.779935028146435,0.01739540926586342,39.1024520670733
5683,6144,42,2,1,4,3,896,2,1,19,10,60,51747.0,116948.22,2.26,0.04,84,0,1047.0,3549.77,120.22,,2.259956326814563,0.030353088289088205,111.59181297709924
5686,6241,9,2,1,4,3,896,2,5,2,7,240,3393.0,7125.3,2.1,0.01,23,1,1273.0,4783.36,7.32,,2.0993812610489098,0.6712263025693557,5.592857142857143
5744,6242,9,2,1,4,0,896,2,5,2,7,240,7000.0,14700.0,2.1,0.01,23,1,2625.0,9868.54,15.11,,2.0997000428510213,0.671283586150602,5.597867479055598
5603,6223,26,2,1,4,3,896,2,1,10,11,60,26512.0,172858.24,6.52,0.11,11,1,2381.0,5073.25,177.7,,6.519754082902726,0.029349024096137415,72.56853064651553
5833,6225,26,2,1,4,3,896,2,1,49,10,30,1040.0,3338.4,3.21,0.11,84,0,1047.0,3549.77,3.43,,3.2069164265129686,1.0629963466490986,3.185496183206107
5833,6225,26,2,1,4,3,896,2,1,47,11,30,18886.0,203591.08,10.78,0.36,12,0,1047.0,3549.77,209.29,,10.77942923704135,0.017435697891587925,194.26629770992366
5668,6150,28,2,1,4,1,896,2,1,48,11,30,19573.0,264626.96,13.52,0.45,25,1,1947.0,28812.57,272.04,,13.519309287830797,0.10887953789916983,135.84546201232033
5669,6151,28,2,1,4,1,896,2,1,10,11,60,34000.0,221680.0,6.52,0.11,39,0,1047.0,3549.77,227.89,,6.51980824093409,0.016012964575222957,211.5267175572519
5796,6154,6,2,1,4,0,896,2,1,18,10,120,200.0,4008.0,20.04,0.17,65,1,53.0,1621.53,4.12,,19.940298507462686,0.40447243701671237,74.22222222222223
5814,6160,30,2,1,4,3,896,2,5,45,11,60,1419.0,6385.5,4.5,0.08,11,1,71.0,961.06,6.56,,4.496830985915493,0.15048305018398184,88.6875
5735,6161,9,2,1,4,3,896,2,5,45,11,60,2863.0,11709.67,4.09,0.07,65,0,1047.0,3549.77,12.04,,4.088571927374302,0.3031227077528442,11.173349236641222
5845,6165,28,2,1,4,1,896,2,1,32,11,30,7354.0,34122.56,4.64,0.15,39,0,1047.0,3549.77,35.08,,4.63936913664174,0.10402695381138428,32.559694656488546
5562,6170,37,2,1,4,3,896,2,5,25,2,60,17000.0,63410.0,3.73,0.06,65,1,931.0,6002.0,78.44,,3.729780601141109,0.09465234738452319,68.03648068669528
5722,6173,15,2,1,4,0,896,2,1,17,11,30,2158.0,12386.92,5.74,0.19,11,1,196.0,3009.33,12.73,,5.737341361741547,0.2429245587636988,62.87776649746193
5831,6175,26,2,1,4,3,896,2,1,5,11,60,5768.0,24917.76,4.32,0.07,39,1,592.0,598.91,25.62,,4.319251170046802,0.024034502519387,42.019831365935914
5755,6176,41,2,1,4,3,896,2,1,47,11,30,186888.78000000052,1592934.8768000011,10.78,0.36,39,1,25518.63000000001,62641.4514000001,2419.03,,10.779969418526472,0.017856911839126348,46.26299642065792
5755,6176,41,2,1,4,3,896,2,1,47,11,30,106280.0,1145698.4,10.78,0.36,12,0,1047.0,3549.77,1177.78,,10.779898570769939,0.0030983432478013,899.7997900763415
5684,6183,42,2,1,4,3,896,2,1,32,11,30,75701.0,350495.63,4.63,0.15,24,0,1047.0,3549.77,360.31,,4.629938839132388,0.010127829189113743,334.44239503816794
5598,6185,26,2,1,4,3,896,2,1,9,11,60,150000.0,1216500.0,8.11,0.14,65,0,1047.0,3549.77,1250.56,,8.109945933693776,0.0029180165080012264,899.7997900763415
5458,6187,26,2,1,4,3,896,2,1,10,11,60,9784.0,63791.68,6.52,0.11,11,1,884.0,684.86,78.91,,6.519333673990802,0.010735714505175202,72.08099435028248
5823,6199,8,2,1,4,0,896,2,5,27,11,60,900.0,1791.0,1.99,0.03,65,0,1047.0,3549.77,1.84,,1.9877913429522753,1.9808984375,1.708969465648855
5601,6213,26,2,1,4,3,896,2,1,10,11,60,15000.0,97800.0,6.52,0.11,11,1,15659.0,10925.34,100.54,,6.519565362309179,0.1117099007167616,6.245210727969349
5679,6215,26,2,1,4,3,896,2,1,9,11,60,33922.0,275107.42,8.11,0.14,23,1,16611.0,11223.8,282.81,,8.109760929163103,0.040797733489945524,16.560764507584878
5567,6217,37,2,1,4,3,896,2,5,25,2,60,57859.0,215814.07,3.73,0.06,65,1,3090.0,17858.3,266.96,,3.7299355340477014,0.08274816026517517,69.82014558395342
5677,6222,26,2,1,4,3,896,2,1,9,11,60,90000.0,729900.0,8.11,0.14,39,0,1047.0,3549.77,750.34,,8.109909889890112,0.004863358181452005,696.4694656488549
5772,6260,28,2,1,4,1,896,2,1,10,11,60,15485.0,104214.05,6.73,0.11,65,0,1047.0,3549.77,107.13,,6.729565413922253,0.03406197089575834,99.44088740458015
5747,6264,37,2,1,4,3,896,2,1,33,10,60,2469.0,27726.87,11.23,0.19,65,1,230.0,1163.2,34.3,,11.225453441295546,0.04195057175325764,120.02974025974025
5907,6265,8,2,1,4,0,896,2,5,19,10,90,710.0,6624.3,9.33,0.1,84,0,1047.0,3549.77,6.81,,9.316877637130801,0.5357900774304559,6.320896946564885
5697,6272,37,2,1,4,3,896,2,1,46,11,30,17851.0,212248.39,11.89,0.4,23,1,2117.0,1663.18,218.19,,11.889333968182838,0.007835970694662539,100.2117044381492
5856,6275,39,2,1,4,0,896,2,1,48,11,30,3273.0,44250.96,13.52,0.45,25,1,389.0,2786.61,45.49,,13.515870494807574,0.06297144804433522,113.464
5914,6262,27,2,1,4,0,896,2,1,46,11,30,54147.0,643807.83,11.89,0.4,23,1,6425.0,35476.0,661.83,,11.889780416635887,0.05510331382065698,100.1879598506069
5702,6292,37,2,1,4,3,896,2,5,27,2,60,34374.0,73904.1,2.15,0.04,23,1,2346.0,1462.81,75.97,,2.1499374545454546,0.01979308599812462,31.488751597784407
5808,6310,41,2,1,4,3,896,2,1,19,10,60,41768.0,92307.28,2.21,0.04,84,1,2599.0,3427.33,94.89,,2.20994708994709,0.037129171944271955,35.5028
5893,6303,42,2,1,4,3,896,2,1,47,11,30,6.0,15.876800000000001,0.39,0.01,22,0,1047.0,3549.77,0.02,,0.3899861945163401,61.38862177292052,0.01914715055030734
5873,6326,39,2,1,4,3,896,2,1,48,11,30,5403.0,73048.56,13.52,0.45,65,1,490.0,2016.1,75.09,,13.517498149518875,0.027599071096389902,148.7750712830957
5743,6339,9,2,1,4,3,896,2,1,9,11,60,50700.0,391404.0,7.72,0.13,65,0,1047.0,3549.77,402.36,,7.719847734758683,0.009069301618528123,373.4770992366412
5740,6343,9,2,1,4,3,896,2,1,48,11,30,2000.0,26980.0,13.49,0.45,65,0,1047.0,3549.77,27.74,,13.483258370814593,0.13156554612505095,25.744274809160306
5807,6366,41,2,1,4,3,896,2,1,10,11,60,1846.0,12183.6,6.6,0.11,39,0,1047.0,3549.77,12.52,,6.596426637791013,0.2913325016824516,11.62557251908397
5842,6378,28,2,1,4,1,896,2,1,9,11,60,24000.0,185280.0,7.72,0.13,39,0,1047.0,3549.77,190.47,,7.719678346735552,0.01915884521348654,176.793893129771
5787,6396,42,2,1,4,3,896,2,1,48,11,30,19913.0,268626.37,13.49,0.45,25,1,1828.0,1955.17,276.15,,13.489322587124636,0.007278372267129742,146.87062329141608
5783,6397,42,2,1,4,3,896,2,5,19,0,90,3969.0,17542.98,4.42,0.05,64,1,561.0,251.42,18.03,,4.4188866498740555,0.014330841690426003,31.21526690391459
